Sample,Site,Habitat,Period,cAMARE,AMMSPH,cATSAL,CLOBS,EGADV,EGSCA,HACAN,JAMAC,LADIF,LALAG,LESCO,MIFUS,NODEN,NOPOL,cREFUS,RECYL,REMON,RENAN,RESCO,RESUB,SAATL,TECAL,TESP1,TETEN,cTRADV,TRINF,TRLOB,TRSP1,COINC,MASEC,PYINO,QUDEP,QULAE,QURUG,QUSTE,QUSEM,QUSP1,TRDUB,TRMAR,TRROT,MIUND,AMBEagg,AMSCA,ASMAM,ASSP1,AUPER,BOPSE,BLPSE,cBRAEN,BRSPA,BOSTR,BCHAN,BUACU,BUELO,BUGIB,BUMAR,BUSP1,BMELE,cCACRA,CALAE,CIBRA,CILOB,BCGRA,DECOM,ELADV,cELFLE,cELSMI,ELCRI,CREXC,ELINC,ELLID,ELMAT,CROCE,CRSEL,ELSP1,ELSP2,EPVIT,FILUC,FISP1,cFUCOM,FUSCH,FUSP1,GAPRA,cGYUMB,cHAGER,HAGER,HOPAC,cLASEM,LASUB,LASUL,LATEN,MEPOM,NOAST,HADEP,NOLAE,NOATL,NOOPI,cNOJAP,NOSCA,PACOR,PLMED,PLARI,POLAT,PRCLA,cRECOM,REACU,ROARC,ROBUL,TRCON,cROMED,cROVAL,ROGLO,TRANG,UVSP1,VABRA,PLANK,AMMSP1,AMSP1,AMBAL,ARMEX,HAWIL,HASP1,cPOSP1,RESP1,SASP1,TEBOC,cTECAL,TEXUN,TRAGU,ADLAE,MISUB,QUJUG,QULAT,QUOBL,SVSP1,BODIL,BRVAR,CAAUR,CAOBT,FIMAR,cFUFUS,CRSP1,CRWIL,cELERL,ELMAR,CRMAG,ELGER,cCRPOE,ROANO,ROIRR,INDET,Number of tests,Percent check
4M-50,South faro,marine,APR67',0.00,0.00,0.00,3.80,0.40,0.40,1.90,0.00,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.40,0.00,0.00,0.00,1.50,1.80,1.10,0.00,0.00,0.00,0.80,0.00,0.00,0.00,0.00,0.00,0.00,14.30,0.00,0.00,0.00,0.00,0.00,17.70,4.90,0.00,1.50,5.60,1.10,0.00,8.70,0.00,0.00,0.00,0.00,1.50,0.00,1.10,0.40,0.00,0.30,0.00,0.00,0.00,0.00,0.00,0.00,3.80,0.00,0.00,1.90,0.00,0.00,3.40,0.00,0.00,1.10,1.90,0.40,0.40,1.90,1.10,0.40,0.00,0.00,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.40,0.00,0.00,6.40,0.80,0.00,2.60,0.00,0.00,0.00,0.00,0.00,0.00,0.40,0.80,0.00,0.00,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,>300,100
4M-52,South faro,marine,APR67',0.30,0.40,0.00,0.70,0.00,4.00,0.70,0.00,1.30,0.70,0.00,0.00,0.00,0.00,0.30,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.30,0.00,0.00,0.70,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,12.30,3.10,0.00,0.00,1.00,0.00,0.00,3.70,0.30,0.30,0.40,0.00,3.30,0.00,3.70,0.30,0.00,0.00,0.70,0.30,0.00,0.00,0.00,0.00,2.70,0.00,0.00,0.30,0.00,0.00,6.60,0.00,1.00,2.00,4.00,2.00,0.70,1.70,0.70,2.30,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.60,0.70,0.30,0.30,0.00,3.70,1.00,0.00,6.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,2.70,0.30,0.00,0.00,0.00,0.00,0.00,0.00,1.30,4.00,5.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.70,>300,100
4M-54,South faro,marine,APR67',0.00,2.30,0.00,0.00,0.00,1.00,0.00,0.00,0.70,1.70,0.00,0.70,0.00,0.00,0.00,0.30,0.00,0.00,0.70,0.00,0.00,3.10,0.00,0.30,0.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.40,0.00,0.00,0.00,0.00,2.90,1.30,0.70,0.00,0.30,0.00,0.00,5.80,0.00,1.70,0.00,0.00,4.80,0.00,8.20,0.30,1.00,0.40,0.00,3.80,0.00,0.00,0.00,0.00,0.30,1.80,0.00,0.00,0.00,0.00,2.10,0.00,0.00,0.30,3.10,0.00,4.80,1.40,1.40,1.00,0.00,0.00,0.30,1.40,0.00,0.00,0.00,0.00,0.00,1.70,0.30,0.00,0.00,0.70,0.70,0.00,13.30,0.30,0.30,0.00,0.00,0.30,0.00,0.00,1.70,2.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,6.80,9.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,>300,100
5M-59,Salinas,marine,APR67',0.00,2.80,0.00,0.00,0.70,4.20,0.40,0.00,3.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.40,0.00,0.00,3.20,0.70,1.00,0.00,0.00,0.00,0.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.70,0.00,0.00,0.00,0.00,4.60,3.90,0.00,0.70,1.40,1.00,0.00,7.40,0.00,0.70,0.30,0.00,4.20,0.00,8.40,0.00,0.70,0.30,1.00,1.00,0.00,0.00,0.00,0.00,2.10,0.30,0.00,0.00,0.00,0.00,2.80,0.00,0.00,1.00,7.40,1.70,0.00,0.70,0.00,1.70,0.40,0.00,0.70,0.00,0.00,0.00,0.00,0.00,0.30,1.40,0.40,0.00,0.00,3.80,1.70,0.00,7.70,0.00,0.40,0.00,0.00,0.00,0.00,0.40,1.70,1.70,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.40,2.80,3.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.40,>300,100
5M-64,Salinas,marine,AUG67',0.00,0.00,0.00,1.50,0.00,0.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.30,0.00,0.00,0.00,0.00,0.00,1.20,0.00,0.00,0.00,0.00,1.90,0.00,29.60,1.50,0.00,0.00,0.00,0.00,15.80,7.00,0.00,0.00,4.20,1.90,0.00,1.50,0.00,0.00,0.00,0.00,0.80,0.00,0.80,0.00,0.00,0.80,0.00,0.00,0.00,0.40,0.40,0.00,3.50,0.00,0.00,0.40,0.00,0.00,2.70,0.00,0.00,0.40,1.20,0.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.80,0.80,0.00,0.00,0.00,0.40,0.00,0.00,0.40,8.50,0.00,0.00,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.80,>300,100
5M-65,Salinas,marine,JUL68',0.00,1.90,0.00,0.00,0.00,4.50,0.60,0.00,4.80,0.00,0.00,0.00,0.00,0.30,0.30,0.00,0.00,0.00,2.20,0.00,0.00,2.70,0.00,0.60,1.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.30,0.00,0.00,0.00,0.00,8.00,10.50,0.00,0.60,1.60,1.90,0.00,5.10,0.00,0.30,0.00,0.00,2.20,0.00,2.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.60,0.00,0.00,0.60,0.00,0.30,5.10,0.00,0.00,2.60,6.40,1.60,0.00,0.00,0.30,1.00,0.00,0.00,1.30,0.00,0.60,0.00,0.00,0.00,0.00,0.30,0.30,0.30,0.00,4.80,0.00,0.00,8.60,0.00,0.30,0.00,0.00,0.00,0.00,0.00,0.30,1.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.30,3.50,5.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,>300,100
5M-72,Salinas,marine,JUL68',0.00,0.00,0.00,0.00,0.00,2.90,0.00,0.00,0.00,0.00,0.00,1.90,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,2.40,1.40,28.20,1.00,0.00,0.00,0.00,0.00,24.40,10.80,0.00,0.00,1.40,1.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.50,1.90,0.00,5.30,0.00,0.00,0.00,0.00,0.00,2.90,1.00,0.00,1.40,1.40,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.30,1.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,>300,100
6M-74,South platform,marine,AUG67',0.00,0.00,0.00,1.00,0.00,4.50,0.30,0.00,0.00,0.00,0.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.60,1.60,35.20,1.30,0.00,0.00,0.00,0.00,13.60,4.00,0.00,0.00,9.00,1.00,0.30,0.30,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.60,0.00,2.30,0.00,0.00,1.00,0.00,0.30,6.50,0.00,0.00,1.00,4.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.30,0.00,1.00,2.60,1.30,0.00,0.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,>300,100
6M-77,South platform,marine,APR67',0.00,0.00,0.00,1.20,0.00,1.60,2.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.40,0.00,0.00,0.00,0.00,0.00,0.00,1.20,0.00,1.20,0.00,0.00,0.00,0.00,0.80,0.00,0.00,0.00,0.00,0.00,2.80,0.40,0.00,0.00,0.00,0.00,14.20,14.30,0.00,2.00,5.10,1.20,0.40,3.10,0.00,0.00,0.00,0.00,3.10,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.40,0.00,0.00,3.90,0.00,0.00,2.00,0.00,0.00,7.90,0.00,0.80,3.10,5.50,0.00,0.40,0.00,0.80,0.00,0.00,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.20,0.40,0.00,0.00,7.10,1.20,0.00,5.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.20,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.40,>300,100
6M-78,South platform,marine,AUG67',0.00,0.70,0.00,3.10,0.00,8.30,1.40,0.00,0.70,0.00,0.30,0.30,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,4.10,0.30,0.00,0.00,3.10,0.30,0.00,0.00,0.00,0.70,0.70,3.60,0.30,0.00,0.00,0.00,0.00,19.80,7.80,0.00,0.00,3.80,0.80,0.00,1.00,0.00,0.00,0.00,0.00,1.40,0.00,1.70,0.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.10,0.00,0.00,1.70,0.00,0.70,2.10,0.00,0.00,1.00,3.10,0.70,0.30,0.00,7.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.30,0.00,0.30,0.00,0.00,5.00,1.70,0.00,4.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,>300,100
6M-81,South platform,marine,AUG67',0.00,0.60,0.00,1.50,0.30,2.70,0.30,0.00,0.90,0.90,0.00,0.00,0.00,0.00,0.30,0.00,0.00,0.00,0.00,0.00,0.00,1.80,0.00,1.50,0.60,0.00,0.00,0.90,0.00,0.00,0.00,0.00,0.90,0.00,6.00,1.50,0.00,0.00,0.00,0.00,23.00,16.10,0.00,1.50,3.60,0.60,0.00,1.20,0.00,0.00,0.00,0.00,1.80,0.00,2.10,0.00,0.00,0.30,0.00,0.00,0.00,0.00,0.60,0.00,6.30,1.80,0.00,1.50,0.00,0.30,4.20,0.00,0.00,1.20,3.00,0.00,0.00,0.30,0.30,0.00,0.00,0.00,0.30,0.00,0.00,0.00,0.00,0.30,0.00,0.00,0.00,0.00,0.00,3.90,0.30,0.00,1.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.50,0.00,0.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,>300,100
6M-83,South platform,marine,AUG67',0.00,2.80,0.00,0.00,0.30,6.90,0.60,0.00,1.30,0.00,0.00,0.00,0.00,0.00,0.30,0.00,0.00,0.00,0.30,0.00,0.00,1.60,0.00,0.90,0.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.30,0.90,0.00,0.00,0.00,0.00,4.10,9.40,0.00,0.60,1.60,0.00,0.00,4.70,0.00,0.30,0.00,0.00,3.80,0.00,4.40,0.00,0.00,0.30,0.30,0.30,0.00,0.00,0.00,0.00,2.20,0.00,0.00,0.90,0.00,0.00,5.70,0.00,0.00,0.90,7.20,1.30,0.90,0.00,0.60,1.60,0.00,0.00,0.60,0.00,0.00,0.00,0.00,0.00,0.00,0.60,0.60,0.00,0.00,9.40,1.90,0.00,9.10,0.00,0.00,0.00,0.00,0.00,0.00,0.60,0.90,2.50,0.00,0.60,0.00,0.00,0.00,0.00,0.00,0.60,2.50,2.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,>300,100
6M-84,South platform,marine,APR67',0.00,0.00,0.00,2.20,0.00,4.00,1.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.70,0.00,0.00,0.00,0.00,0.40,0.00,0.00,0.40,0.00,1.80,31.70,0.00,0.00,0.00,0.00,0.00,9.50,9.50,0.00,0.00,15.70,1.80,0.00,1.80,0.00,0.00,0.00,0.00,0.70,0.00,1.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.60,0.00,1.80,0.00,0.00,0.00,0.00,0.00,4.80,0.00,1.10,0.00,3.60,0.00,0.70,0.00,0.00,0.00,0.40,0.00,0.00,0.00,0.00,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,>300,100
7M-85,South channel,marine,AUG67',0.00,0.00,0.00,0.30,0.00,4.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.30,0.00,0.00,0.00,0.00,0.60,1.50,23.20,2.10,0.00,0.00,0.00,0.00,21.00,27.00,0.00,0.00,2.40,0.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.90,0.00,0.90,0.00,0.00,0.60,0.00,0.00,5.50,0.00,0.30,0.30,3.10,0.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.80,2.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,>300,100
7M-86,South channel,Marine,AUG67',0.00,5.80,0.00,0.40,4.00,0.40,0.00,4.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.40,0.70,0.40,0.00,0.00,0.00,0.00,4.00,0.70,2.90,0.00,0.00,10.80,0.00,2.50,0.70,0.00,0.00,0.40,4.40,0.00,0.00,0.00,0.00,0.70,0.00,0.00,0.00,0.00,0.00,0.70,0.00,0.00,0.40,2.20,0.00,0.40,0.00,1.10,2.50,0.00,0.00,5.80,0.40,0.00,0.00,0.00,0.00,0.00,1.80,0.00,0.00,0.00,0.00,0.00,0.00,10.50,0.00,0.00,0.00,0.00,0.40,0.00,0.40,3.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.70,4.40,9.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.70,>300,100
7M-90,South channel,marine,APR67',0.40,1.10,0.00,1.10,1.50,6.10,1.90,0.00,1.90,0.80,0.00,0.40,0.00,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.40,3.80,0.00,3.40,0.80,0.00,0.00,0.00,0.40,0.00,0.00,0.00,0.00,0.00,1.50,1.50,0.00,0.00,0.00,0.00,16.70,8.90,0.00,0.40,1.90,0.40,0.00,2.30,0.00,0.00,0.00,0.00,1.90,0.00,2.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,2.70,0.00,0.00,4.20,0.00,0.00,0.80,4.60,0.40,0.00,0.00,1.10,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.40,0.00,0.00,0.00,0.00,1.90,0.80,0.00,6.90,0.00,0.40,0.00,0.00,0.00,0.00,0.00,0.40,1.10,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.80,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,>300,100
7M-91,South channel,marine,AUG67',0.00,1.60,0.00,0.00,0.00,5.60,0.00,0.00,4.40,1.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.40,0.40,0.00,1.60,0.00,3.20,0.00,0.00,0.00,0.00,0.00,0.00,0.40,0.00,0.00,0.00,0.80,1.20,0.00,0.00,0.00,0.00,2.40,2.00,0.80,0.00,0.00,0.00,0.00,6.80,0.00,2.40,0.00,0.00,9.20,0.00,3.20,0.40,1.20,0.00,0.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.80,0.40,0.00,0.80,0.00,0.80,1.60,0.00,0.00,0.40,0.40,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.80,0.00,0.00,1.60,0.00,9.20,0.00,0.00,0.00,0.00,0.40,0.00,0.00,0.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.80,9.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,>300,100
8M-93,Cabo Tortosa,marine,AUG67',0.30,0.00,0.00,0.30,0.00,2.80,0.00,0.00,0.00,0.00,2.20,0.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.90,0.00,0.00,0.00,3.70,0.00,0.00,0.00,0.00,2.50,0.00,25.80,0.00,0.00,0.00,0.00,0.00,20.80,8.70,0.00,0.00,3.70,0.30,0.00,1.90,0.00,0.00,0.00,0.00,0.60,0.00,0.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.30,0.00,0.60,0.00,0.00,0.00,0.00,2.80,2.20,0.00,0.30,0.00,1.20,0.30,0.00,0.00,0.30,0.00,0.00,0.00,0.00,0.00,0.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,10.20,0.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,>300,100
9M-95,River Mouth,marine,APR67',0.00,0.00,0.00,0.80,0.00,7.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.40,0.00,0.00,0.00,1.60,0.00,0.40,0.00,0.00,0.00,1.60,24.40,0.00,0.00,0.00,0.00,22.80,0.80,19.10,0.00,0.00,0.00,3.90,0.00,0.80,0.00,0.00,2.40,0.00,0.00,0.00,0.80,0.00,0.00,0.00,0.00,0.00,0.00,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.80,0.00,1.20,0.00,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.80,0.00,0.00,0.00,0.00,0.80,1.60,0.00,0.00,0.00,0.00,0.00,0.00,2.40,0.00,0.80,0.00,0.00,0.00,0.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.10,>300,100
9M-97,River Mouth,marine,APR67',0.00,0.30,0.00,0.60,0.00,12.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.30,24.90,0.00,0.00,0.00,0.00,0.30,24.90,22.10,0.00,0.00,0.60,1.30,0.00,1.90,0.00,0.00,0.00,0.00,0.00,0.00,0.60,0.00,0.00,0.60,0.00,0.00,0.00,0.00,0.00,0.00,0.30,0.00,0.00,0.00,0.00,0.00,2.90,0.00,0.30,0.00,0.30,0.00,0.00,0.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,2.60,0.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.60,>300,100
